id;DS100;name;VERKEHR;longitude;latitude
8007069;ABMB;Barmstedt Brunnenstr;nur DPN;9.761888;53.792619
8011096;DBAE;Bärnsdorf;nur DPN;13.72074;51.166767
8000807;HBNF;Barnstorf(Han);RV;8.510462;52.707587
8000808;HBNT;Barnten;RV;9.815279;52.195498
8000810;HBAR;Barrien;RV;8.818506;52.946837
8000812;HBGH;Barsinghausen;RV;9.467112;52.30489
8011114;WBH;Barth;nur DPN;12.72646;54.362342
8011115;DBAM;Barthmühle;nur DPN;12.163681;50.557957
8011116;BBA;Baruth(Mark);RV;13.511963;52.057916
8070023;ABAAK;Basdahl Kluste;nur DPN;9.012175;53.4542
8010025;BBAS;Basdorf;nur DPN;13.433993;52.715561
8000026;RB;Basel Bad Bf;FV;7.607805;47.567288
8000354;HBAS;Bassum;RV;8.739924;52.847388
8000821;RBZE;Batzenhäusle;nur DPN;7.94108;48.089064
8000822;NBH;Batzhausen;RV;11.593033;49.191364
8000823;RBBC;Bauerbach;RV;8.748153;49.073964
8000778;MBHM;Bäumenheim;RV;10.809972;48.680333
8007888;SBH;Baumholder;nur DPN;7.331236;49.61216
8000826;NBAU;Baunach;nur DPN;10.854115;49.98909
8000140;FGTH;Baunatal-Guntershausen;RV;9.466997;51.229917
8005039;FREH;Baunatal-Rengershausen;RV;9.468667;51.254922
8010026;DBZ;Bautzen;nur DPN;14.428735;51.173097
8000827;ABF;Bavendorf;nur DPN;10.629537;53.187474
8000828;MBYB;Bayerbach;RV;13.134451;48.414412
8000830;NBEI;Bayerisch Eisenstein;nur DPN;13.209815;49.121862
8000831;MBGM;Bayerisch Gmain;FV;12.89507;47.720375
8000028;NBY;Bayreuth Hbf;RV;11.579985;49.949616
8000833;NBYG;Bayreuth-St Georgen;nur DPN;11.596683;49.95734
8000834;MBZ;Bayrischzell;nur DPN;12.011773;47.675406
8011119;LBBZ;Bebitz;nur DPN;11.763967;51.724136
8000029;FB;Bebra;FV;9.797788;50.969568
8011121;UBET;Bechstedt-Trippstein;RV;11.168153;50.659733
8000840;SBE;Beckingen(Saar);RV;6.688021;49.386881
8000030;KBE;Bedburg(Erft);RV;6.572615;50.987478
8000842;KBH;Bedburg-Hau;nur DPN;6.173479;51.758052
8000846;EBEE;Beelen;nur DPN;8.116159;51.92932
8013468;BBZS;Beelitz Stadt;nur DPN;12.96686;52.239395
8013467;BBEL;Beelitz-Heilstätten;RV;12.926057;52.262345
8002815;FHZ;Beerfelden Hetzbach;nur DPN;8.992856;49.594899
8010029;BBES;Beeskow;nur DPN;14.250974;52.177684
8011125;WBES;Beetz-Sommerfeld;RV;13.022086;52.804259
8000850;NBEH;Behringersdorf;RV;11.198498;49.481574
8000851;FBEI;Beienheim;RV;8.821022;50.359131
8011131;LBEI;Beilrode;RV;13.064935;51.571005
8000858;TBS;Beimerstetten;RV;9.976835;48.480974
8000860;ABE;Beldorf;nur DPN;9.356217;54.125266
8011132;LBGH;Belgershain;nur DPN;12.542785;51.233947
8011133;LBLL;Belleben;nur DPN;11.633376;51.673603
8000862;MBNB;Bellenberg;RV;10.09039;48.254645
8000861;RBLN;Bellheim Am Mühlbuckel;RV;8.297626;49.192639
8000863;RBLH;Bellheim Bf;RV;8.29456;49.188303
8000865;TBEM;Bempflingen;RV;9.273425;48.572364
8000869;MBEN;Benediktbeuern;RV;11.403051;47.709121
8000870;SBG;Bengel;RV;7.05803;50.010379
8017002;LBEK;Benneckenstein;nur DPN;10.714811;51.673547
8000871;HBML;Bennemühlen;RV;9.726836;52.580993
8013362;LWZW;Bennewitz;RV;12.70843;51.355926
8000872;HBEN;Bennigsen;RV;9.666376;52.240733
8000873;TBEN;Benningen(Neckar);RV;9.244504;48.943614
8011138;UBEN;Bennungen;nur DPN;11.122989;51.464006
8011139;UBH;Benshausen;nur DPN;10.602208;50.657009
8000031;FBH;Bensheim;FV;8.616717;49.681329
8000877;FBAU;Bensheim-Auerbach;RV;8.613366;49.701557
8011140;WBE;Bentwisch;RV;12.210506;54.117193
8000882;NBE;Beratzhausen;RV;11.807853;49.092846
8011142;DBER;Berbisdorf;nur DPN;13.725065;51.186194
8011143;DBEA;Berbisdorf Anbau;nur DPN;13.72739;51.197771
8000885;MBG;Berchtesgaden Hbf;FV;12.999058;47.626688
8000890;RBRG;Berg(Pfalz);RV;8.212761;48.980676
8011144;UBGE;Berga(Elster);RV;12.158865;50.747189
8010032;UBK;Berga-Kelbra;nur DPN;11.014599;51.45217
8010033;WBG;Bergen auf Rügen;FV;13.417821;54.4205
8000888;MBE;Bergen(Oberbay);nur DPN;12.592846;47.82527
8000889;TBER;Bergenweiler;RV;10.272879;48.576297
8080100;BBFE;Bergfelde(b Berlin);RV;13.320244;52.670303
8007864;RBGBS;Berghausen Am Stadion;RV;8.53601;49.002456
8007863;RBGBP;Berghausen Pfinzbrücke;RV;8.52092;49.006467
8000892;EBGA;Berghausen(b Wittgenstein);nur DPN;8.35001;51.033036
8000893;RBGB;Berghausen(Baden);RV;8.530169;49.00575
8000894;RBGP;Berghausen(Pfalz);RV;8.406173;49.295449
8000355;KBEE;Bergheim(Erft);RV;6.646302;50.951706
8000899;KBGG;Bergisch Gladbach;RV;7.124553;50.991461
8011149;WBER;Bergsdorf;nur DPN;13.260794;52.936565
8000902;NBHM;Bergtheim;RV;10.076473;49.8993
8011150;LBWZ;Bergwitz;RV;12.576213;51.803696
8000903;RBE;Beringen Bad Bf;RV;8.574616;47.694897
8000901;RBEF;Beringerfeld;RV;8.592771;47.695308
8000904;EBRH;Beringhausen;RV;8.751414;51.407771
8000905;ABGS;Beringstedt;nur DPN;9.537501;54.113667
8011154;BBKR;Berkenbrück;RV;14.165217;52.35719
8011155;BALE;Berlin Alexanderplatz;RV;13.410961;52.521481
8089001;BALX;Berlin Alexanderplatz (S);RV;13.411007;52.521642
8089103;BARF;Berlin Alt-Reinickendorf;RV;13.349617;52.578091
8089002;BAHU;Berlin Anhalter Bf;RV;13.381362;52.503486
8089003;BATS;Berlin Attilastr.;RV;13.360951;52.447681
8089004;BBW;Berlin Baumschulenweg;RV;13.490097;52.467244
8089005;BBEV;Berlin Bellevue;RV;13.348263;52.519955
8089006;BRB;Berlin Betriebsbf Rummelsburg;RV;13.497786;52.493827
8089007;BSCF;Berlin Betriebsbf Schöneweide;RV;13.52368;52.446905
8089118;BBEU;Berlin Beusselstraße;RV;13.329042;52.534354
8089008;BBOS;Berlin Bornholmer Str.;RV;13.397943;52.554491
8089009;BBGT;Berlin Botanischer Garten;RV;13.306766;52.447784
8089044;BTOR;Berlin Brandenburger Tor;RV;13.381815;52.516506
8089010;BBCH;Berlin Buckower Chaussee;RV;13.382912;52.410351
8089107;BBUP;Berlin Bundesplatz;RV;13.32959;52.477617
8089101;BEBD;Berlin Eichborndamm;RV;13.316835;52.577722
8089012;BFB;Berlin Feuerbachstr.;RV;13.332575;52.463546
8089013;BFAL;Berlin Frankfurter Allee;RV;13.47441;52.515168
8011306;BFRI;Berlin Friedrichstraße;RV;13.387314;52.520394
8089014;BGSE;Berlin Gehrenseestr.;RV;13.524834;52.556011
8011102;BGS;Berlin Gesundbrunnen;FV;13.388513;52.548963
8089015;BGB;Berlin Gesundbrunnen(S);RV;13.388513;52.548963
8089011;BGFB;Berlin Greifswalder Str;RV;13.439561;52.54002
8089016;BGBA;Berlin Grünbergallee;RV;13.542485;52.399411
8089017;BHKM;Berlin Hackescher Markt;RV;13.402364;52.522622
8011160;BLS;Berlin Hbf;FV;13.369545;52.525592
8089021;BHBF;Berlin Hbf (S-Bahn);RV;13.369545;52.525592
8098160;BL;Berlin Hbf (tief);FV;13.369545;52.525592
8089329;BHST;Berlin Heerstraße;RV;13.259379;52.508121
8089112;BHEI;Berlin Heidelberger Platz;RV;13.312018;52.479972
8089105;BHER;Berlin Hermannstraße;RV;13.431313;52.46751
8089108;BHO;Berlin Hohenzollerndamm;RV;13.300257;52.488556
8089018;BHUM;Berlin Humboldthain;RV;13.379277;52.544795
8089106;BIP;Berlin Innsbrucker Platz;RV;13.342197;52.478084
8089019;BJB;Berlin Jannowitzbrücke;RV;13.419347;52.51427
8089537;BJLB;Berlin Julius-Leber-Brücke;RV;13.361266;52.486519
8011167;BJUF;Berlin Jungfernheide;RV;13.299437;52.530276
8089100;BJUN;Berlin Jungfernheide (S);RV;13.299446;52.530375
8089102;BKBO;Berlin Karl-Bonhoeffer-Nervenklinik;RV;13.329176;52.578048
8089104;BKHD;Berlin Köllnische Heide;RV;13.467807;52.469653
8089020;BLST;Berlin Landsberger Allee;RV;13.454567;52.529593
8089022;BMEA;Berlin Mehrower Allee;RV;13.553699;52.557759
8089110;BMN;Berlin Messe Nord/ICC (Witzleben);RV;13.283445;52.507525
8089328;BMS;Berlin Messe Süd (Eichkamp);RV;13.270118;52.49875
8089023;BMEX;Berlin Mexikoplatz;RV;13.232712;52.436937
8089026;BNPL;Berlin Nöldnerplatz;RV;13.484452;52.503497
8089024;BNB;Berlin Nordbahnhof;RV;13.388464;52.532066
8089330;BOLS;Berlin Olympiastadion;RV;13.242389;52.511166
8089027;BORS;Berlin Oranienburger Straße;RV;13.393052;52.52521
8089473;BOSS;Berlin Osdorfer Straße;RV;13.314288;52.418841
8010255;BHF;Berlin Ostbahnhof;FV;13.434564;52.510977
8011162;BOKO;Berlin Ostkreuz;RV;13.469639;52.503062
8089028;BOK;Berlin Ostkreuz (S);RV;13.469309;52.503003
8089030;BPWA;Berlin Plänterwald;RV;13.473126;52.478542
8089031;BPOE;Berlin Poelchaustr.;RV;13.535189;52.535005
8011118;BPOF;Berlin Potsdamer Platz;RV;13.375988;52.509379
8089032;BPOP;Berlin Potsdamer Platz (S);RV;13.376649;52.509508
8089033;BPLA;Berlin Prenzlauer Allee;RV;13.426412;52.544615
8089034;BPRS;Berlin Priesterweg;RV;13.356281;52.459914
8089035;BRW;Berlin Raoul-Wallenberg-Str.;RV;13.54746;52.550681
8089036;BSZG;Berlin Rathaus Steglitz;RV;13.322948;52.455833
8089037;BSAP;Berlin Savignyplatz;RV;13.319271;52.505093
8089038;BSC;Berlin Schichauweg;RV;13.389303;52.398837
8089039;BSAL;Berlin Schönhauser Allee;RV;13.41546;52.5492
8089327;BSO;Berlin Sonnenallee;RV;13.455851;52.473101
8089040;BSPH;Berlin Springpfuhl;RV;13.53674;52.526348
8089041;BSTO;Berlin Storkower Str;RV;13.464398;52.52391
8089115;BSDE;Berlin Südende;RV;13.353894;52.448457
8011113;BPAF;Berlin Südkreuz;FV;13.365319;52.475047
8089073;BSKR;Berlin Südkreuz (S);RV;13.365144;52.476134
8089042;BSDG;Berlin Sundgauer Str;RV;13.274377;52.436544
8089043;BTP;Berlin Treptower Park;RV;13.461441;52.493559
8010405;BWSS;Berlin Wannsee;FV;13.179336;52.421058
8089045;BWRS;Berlin Warschauer Straße;RV;13.451646;52.505976
8089111;BWES;Berlin Westend;RV;13.284638;52.51807
8089116;BWH;Berlin Westhafen;RV;13.344253;52.53625
8089047;BWKR;Berlin Westkreuz;RV;13.283966;52.500737
8089048;BWOK;Berlin Wollankstraße;RV;13.391791;52.565482
8089049;BWT;Berlin Wuhletal;RV;13.575562;52.512472
8089051;BGGS;Berlin Yorckstr.(S1);RV;13.367797;52.492289
8089050;BYOR;Berlin Yorckstr.(S2);RV;13.372128;52.49117
8010406;BZOO;Berlin Zoologischer Garten;RV;13.331992;52.507277
8089052;BADL;Berlin-Adlershof;RV;13.541129;52.435031
8089054;BAGL;Berlin-Altglienicke;RV;13.558753;52.407299
8089055;BBDF;Berlin-Biesdorf;RV;13.555878;52.513097
8089056;BBLB;Berlin-Blankenburg;RV;13.44333;52.591164
8089057;BBU;Berlin-Buch;RV;13.492286;52.636162
8010403;BCHB;Berlin-Charlottenburg;RV;13.303524;52.504726
8089058;BFRU;Berlin-Friedenau;RV;13.341388;52.470586
8089059;BFFO;Berlin-Friedrichsfelde Ost;RV;13.520254;52.514169
8089060;BFRH;Berlin-Friedrichshagen;RV;13.6246;52.457247
8089061;BFOH;Berlin-Frohnau;RV;13.289934;52.632758
8089063;BGAS;Berlin-Grünau;RV;13.573497;52.413028
8089062;BGWD;Berlin-Grunewald;RV;13.26172;52.488693
8089109;BHAL;Berlin-Halensee;RV;13.290326;52.496254
8089025;BHLS;Berlin-Heiligensee;RV;13.229278;52.624586
8089064;BHED;Berlin-Hermsdorf;RV;13.30769;52.617782
8089065;BHI;Berlin-Hirschgarten;RV;13.602134;52.457968
8011901;BHSH;Berlin-Hohenschönhausen;RV;13.512565;52.566111
8010035;BKH;Berlin-Karlshorst;RV;13.526813;52.480681
8011046;BKRW;Berlin-Karow;RV;13.469204;52.614884
8089068;BKAD;Berlin-Kaulsdorf;RV;13.58894;52.512093
8089069;BKPK;Berlin-Köpenick;RV;13.580942;52.45861
8089114;BLAK;Berlin-Lankwitz;RV;13.341954;52.438749
8010036;BLO;Berlin-Lichtenberg;FV;13.496923;52.509896
8089070;BLRD;Berlin-Lichtenrade;RV;13.396175;52.387297
8011041;BLIH;Berlin-Lichterfelde Ost;RV;13.328556;52.429451
8089113;BLIO;Berlin-Lichterfelde Ost (S);RV;13.327872;52.429691
8089472;BLIS;Berlin-Lichterfelde Süd;RV;13.30904;52.410899
8089071;BLIW;Berlin-Lichterfelde West;RV;13.293732;52.44335
8089072;BMDF;Berlin-Mahlsdorf;RV;13.611071;52.512163
8089074;BMF;Berlin-Marienfelde;RV;13.375127;52.423634
8089075;BMAZ;Berlin-Marzahn;RV;13.541341;52.543608
8089077;BNKN;Berlin-Neukölln;RV;13.44306;52.46942
8089078;BNIS;Berlin-Nikolassee;RV;13.193643;52.431807
8089079;BOSP;Berlin-Oberspree;RV;13.538209;52.452466
8089080;BPKW;Berlin-Pankow;RV;13.41077;52.566477
8089081;BPHD;Berlin-Pankow-Heinersdorf;RV;13.429363;52.577963
8089331;BPIC;Berlin-Pichelsberg;RV;13.227134;52.510393
8089082;BRD;Berlin-Rahnsdorf;RV;13.690405;52.451536
8089084;BRH;Berlin-Rummelsburg;RV;13.478362;52.501309
8089085;BSLS;Berlin-Schlachtensee;RV;13.215025;52.439976
8089474;BSGR;Berlin-Schöneberg;RV;13.352068;52.479377
8010109;BFHS;Berlin-Schönefeld Flughafen;RV;13.51271;52.391062
8010041;BSWP;Berlin-Schöneweide;RV;13.509395;52.455127
8089168;BSW;Berlin-Schöneweide (S);RV;13.509115;52.454976
8089087;BSNH;Berlin-Schönholz;RV;13.381111;52.571422
8089000;BSZF;Berlin-Schulzendorf;RV;13.245929;52.613096
8010404;BSPD;Berlin-Spandau;FV;13.197534;52.534475
8089088;BSPF;Berlin-Spindlersfeld;RV;13.561448;52.447162
8013021;BSTAB;Berlin-Staaken;RV;13.141367;52.537693
8089053;BSRW;Berlin-Stresow;RV;13.209125;52.531976
8089089;BTG;Berlin-Tegel (S);RV;13.289781;52.587998
8089090;BTHF;Berlin-Tempelhof;RV;13.384547;52.470967
8089091;BTGN;Berlin-Tiergarten;RV;13.336392;52.514061
8089092;BWAI;Berlin-Waidmannslust;RV;13.320996;52.60648
8089093;BWAB;Berlin-Wartenberg;RV;13.503633;52.572989
8089131;BWED;Berlin-Wedding;RV;13.36817;52.543251
8089094;BWIG;Berlin-Wilhelmshagen;RV;13.722143;52.438711
8089095;BWM;Berlin-Wilhelmsruh;RV;13.362976;52.581447
8089096;BWIN;Berlin-Wittenau (Wilhelmsruher Damm);RV;13.334446;52.597044
8089097;BWHH;Berlin-Wuhlheide;RV;13.553202;52.46903
8089098;BZD;Berlin-Zehlendorf;RV;13.258659;52.431067
8000909;RBAH;Bermatingen-Ahausen;RV;9.345157;47.730488
8000911;MBN;Bernau a Chiemsee;nur DPN;12.380957;47.816482
8013470;BBRN;Bernau(b Berlin);FV;13.592293;52.675833
8089099;BBRF;Bernau-Friedenstal;RV;13.564578;52.668385
8010043;LBG;Bernburg;RV;11.751455;51.79612
8011168;LBGF;Bernburg-Friedenshall;RV;11.768687;51.773623
8011169;LBGS;Bernburg-Strenzfeld;RV;11.717645;51.819892
8011170;LBGW;Bernburg-Waldau;RV;11.723312;51.805781
8000913;HBER;Berne;nur DPN;8.475368;53.183779
8000918;MBER;Bernried;RV;11.283658;47.861387
8011172;UBE;Bernterode;nur DPN;10.479945;51.405465
8000919;HBBR;Bersenbrück;nur DPN;7.942405;52.551242
8010044;DBF;Berthelsdorf(Erzgeb);nur DPN;13.363608;50.875591
8017219;DBFO;Berthelsdorf(Erzgebirge) Ort;nur DPN;13.380147;50.86789
8010045;DBTS;Bertsdorf;nur DPN;14.746641;50.868446
8000921;FBEZ;Berzhahn;nur DPN;8.006031;50.539891
8000923;SBS;Besch;RV;6.372303;49.504391
8000925;TBE;Besigheim;RV;9.136645;48.997723
8000926;SBES;Besseringen;RV;6.602559;49.475974
8011173;BBST;Bestensee;RV;13.63492;52.242129
8000927;EBWG;Bestwig;RV;8.397839;51.361913
8000928;NBMS;Bettmannsäge;nur DPN;13.186274;48.997687
8000034;EBZ;Betzdorf(Sieg);RV;7.87005;50.789294
8010046;LBEU;Beucha;RV;12.573133;51.32362
8013539;WBEU;Beuchow;nur DPN;13.502454;54.362122
8000932;RBEU;Beuggen;RV;7.810915;47.581906
8011177;LBEN;Beuna(Geiseltal);RV;11.962781;51.322765
8011178;UBEU;Beuren;RV;10.279034;51.377127
8000933;TBEU;Beuron;RV;8.97189;48.048791
8000934;TBTB;Beutelsbach;RV;9.386029;48.810293
8011179;BBE;Beutersitz;RV;13.360724;51.590359
8000941;SBX;Bexbach;RV;7.254456;49.345698
8011181;LBYD;Beyendorf;nur DPN;11.63105;52.061145
8000946;MBID;Bibelöd;RV;12.646681;47.771517
8000942;RBI;Biberach(Baden);RV;8.032762;48.338388
8000943;TBI;Biberach(Riß);FV;9.793127;48.101845
8000944;TBIB;Biberach(Riß) Süd;RV;9.803236;48.087018
8000503;FBL;Biblis;RV;8.450413;49.688881
8011183;UBA;Bibra;nur DPN;10.444326;50.468757
8000945;MBIC;Bichl;RV;11.408769;47.723815
8000948;FBI;Bickenbach(Bergstr);RV;8.603415;49.759632
8000951;FBBM;Biebesheim;RV;8.473978;49.781977
8000952;FBIK;Biedenkopf;RV;8.529989;50.909113
8000954;FBIZ;Biedenkopf-Schulzentrum;RV;8.517706;50.915125
8010047;LBZ;Biederitz;RV;11.716466;52.15271
8000036;EBIL;Bielefeld Hbf;FV;8.532722;52.029261
8000953;EBIO;Bielefeld Ost;nur DPN;8.559416;52.024013
8000956;EBIS;Bielefeld-Senne;nur DPN;8.520335;51.965118
8011184;LBF;Biendorf;RV;11.856411;51.756861
8000955;ABIL;Bienenbüttel;nur DPN;10.484714;53.142127
8011185;DBIE;Bienenmühle;nur DPN;13.528533;50.740399
8000357;SBI;Bierbach;RV;7.282011;49.26189
8000957;HROE;Bieren-Rödinghausen;nur DPN;8.516964;52.239275
8000959;TBIE;Bieringen;RV;8.860915;48.449029
8007076;EBID;Biersdorf(Westerw);nur DPN;7.943623;50.749987
8007113;EBDO;Biersdorf-Ort(Ww);nur DPN;7.949036;50.748273
8011188;WBT;Biesenthal;RV;13.674665;52.755415
8000962;MBIH;Biessenhofen;RV;10.640467;47.829956
8000963;RBIE;Bietigheim(Baden);RV;8.258045;48.910587
8000038;TBM;Bietigheim-Bissingen;RV;9.137557;48.947933
8000965;RBGN;Bietingen;RV;8.738915;47.744017
8000966;EBIG;Bigge;RV;8.475253;51.358279
8000967;SBDS;Bildstock;RV;7.094341;49.337325
8000968;TBIL;Bilfingen;RV;8.620498;48.948674
8000969;MBIN;Billenhausen;RV;10.358162;48.275562
8000970;EBB;Billerbeck;RV;7.297482;51.981341
8000973;RBIN;Binau;RV;9.083631;49.372589
8011190;LBIF;Bindfelde;RV;11.898035;52.584561
8000974;NBI;Bindlach;RV;11.603442;49.98022
8000039;FBGK;Bingen(Rhein) Hbf;FV;7.884263;49.968729
8000976;FBGN;Bingen(Rhein) Stadt;RV;7.902985;49.969746
8000975;FBGG;Bingen-Gaulsheim;nur DPN;7.950983;49.967073
8000978;EBIN;Binolen;RV;7.859433;51.371981
8071257;KBIF;Binsfeld;nur DPN;6.533342;50.79497
8011193;WBIO;Binz LB;nur DPN;13.609943;54.392784
8070323;RBZN;Binzen;nur DPN;7.621048;47.631409
8007102;RBCH;Birach;nur DPN;8.080366;48.349519
8000983;EBKB;Birkelbach;nur DPN;8.252865;51.020694
8000984;RBRK;Birkenau;RV;8.708359;49.561039
8000985;FBBH;Birkenbringhausen;RV;8.747257;51.025045
8000986;TBIR;Birkenfeld(Enz);RV;8.645263;48.874109
8080170;BBSH;Birkengrund;RV;13.27196;52.315563
8017003;LBIM;Birkenmoor;nur DPN;10.876323;51.639655
8070002;BBIS;Birkenstein;RV;13.647774;52.515705
8080190;BBI;Birkenwerder(b Berlin);RV;13.288746;52.68798
8010048;UBKN;Birkungen;RV;10.330736;51.366312
8000989;SBRB;Birresborn;RV;6.628884;50.176411
8011199;DBH;Bischheim-Gersdorf;nur DPN;14.045844;51.228746
8010049;DBW;Bischofswerda;nur DPN;14.186144;51.125585
8000997;MBI;Bischofswiesen;FV;12.960141;47.65189
8000998;RBIS;Bischweier;RV;8.277543;48.832154
8000999;TBIS;Bisingen;RV;8.921035;48.31277
8001000;HBSS;Bissendorf;RV;9.748191;52.522705
8001828;SED;Bitburg-Erdorf;RV;6.570958;49.998685
8001002;TBIT;Bittelbronn;RV;8.589439;48.444404
8010050;LBT;Bitterfeld;FV;12.31685;51.622861
8001005;TBIF;Bitzfeld;RV;9.453222;49.187233
8001003;NBLA;Blaibach(Oberpf);nur DPN;12.807925;49.164028
8001004;MBLH;Blaichach(Allgäu);RV;10.258796;47.543741
8007282;FBLK;Blankenbach;RV;9.230064;50.065206
8010051;WBL;Blankenberg(Meckl);RV;11.71529;53.772305
8001006;KBLB;Blankenberg(Sieg);RV;7.348499;50.768476
8013439;LBK;Blankenburg(Harz);nur DPN;10.961184;51.795824
8010053;BBF;Blankenfelde(Teltow-Fläming);RV;13.415982;52.337213
8010054;UBM;Blankenheim(Sangerhausen);nur DPN;11.426004;51.502781
8001008;KBLH;Blankenheim(Wald);RV;6.593504;50.441871
8001009;RBAN;Blankenloch;RV;8.464729;49.066528
8011205;WBLS;Blankensee(Meckl);RV;13.262907;53.408174
8011206;UBN;Blankenstein(Saale);nur DPN;11.698549;50.401533
8001013;TBL;Blaubeuren;RV;9.791979;48.403815
8001014;TBLF;Blaufelden;RV;9.96768;49.296236
8001015;TBLS;Blaustein;RV;9.919326;48.414596
8011208;UBHA;Blechhammer(Thür);nur DPN;11.203177;50.396978
8001017;RBLB;Bleibach;nur DPN;8.004777;48.124091
8001018;FBLH;Bleichenbach(Oberh);nur DPN;9.051582;50.320334
8010055;UBD;Bleicherode Ost;nur DPN;10.608882;51.453175
8007827;KBLE;Blens;nur DPN;6.486442;50.660249
8001027;SBKL;Blieskastel-Lautzkirchen;RV;7.258191;49.249192
8001028;MBLM;Blindheim;nur DPN;10.617933;48.645095
8011210;LBD;Blönsdorf;RV;12.895568;51.95541
8011211;BBLU;Blumberg(b Berlin);nur DPN;13.611772;52.605234
8011064;BAHH;Blumberg-Rehhahn;nur DPN;13.591948;52.596621
8001029;RRD;Blumberg-Riedöschingen;nur DPN;8.607543;47.855541
8006669;RZS;Blumberg-Zollhaus;nur DPN;8.55584;47.838059
8011212;DBLU;Blumenau;RV;13.291014;50.671241
8010056;LBLG;Blumenberg;nur DPN;11.457093;52.033806
8011213;WBLK;Blumenhagen;RV;13.87204;53.528329
8001030;EBKP;Blumenkamp;RV;6.613118;51.695217
8011214;WBMT;Blumenthal(Mark);nur DPN;12.334096;53.076516
8001032;RBOB;Bobenheim;RV;8.35032;49.588139
8001033;MBOB;Bobingen;RV;10.837891;48.266373
8005979;TBB;Böbingen(Rems);RV;9.912807;48.822439
8011215;WBO;Bobitz;RV;11.3628;53.804534
8001055;TBO;Böblingen;FV;9.004128;48.687758
8085005;TBO T;Böblingen Danziger Str;nur DPN;8.997785;48.678783
8085007;TBO H;Böblingen Heusteigstr;nur DPN;9.025771;48.675633
8085006;TBOS;Böblingen Südbf;nur DPN;9.010509;48.677236
8085008;TBO Z;Böblingen Zimmerschlag;nur DPN;9.035015;48.670783
8070667;NBOB;Böbrach;nur DPN;13.014504;49.052994
8001034;FBST;Bobstadt;RV;8.451786;49.663251
8000040;EBCH;Bocholt;RV;6.620426;51.83412
8000041;EBO;Bochum Hbf;FV;7.224109;51.478648
8006711;EBOW;Bochum West;nur DPN;7.211314;51.481343
8001038;EBDA;Bochum-Dahlhausen;RV;7.141385;51.426456
8001039;EBOE;Bochum-Ehrenfeld;RV;7.209718;51.472315
8006710;EBOH;Bochum-Hamme;nur DPN;7.201224;51.491113
8000358;EBLA;Bochum-Langendreer;RV;7.32373;51.478029
8004474;EBW;Bochum-Langendreer West;RV;7.304365;51.478176
8001035;EBGZ;Bochum-Riemke;nur DPN;7.205303;51.518187
8001043;RBOK;Bockenheim-Kindenheim;RV;8.188254;49.606872
8070159;TBCS;Böckingen Sonnenbrunnen;RV;9.191198;49.140655
8070158;TBCW;Böckingen West;RV;9.166093;49.139319
8001045;EBCK;Bockum-Hövel;RV;7.774547;51.704809
8001046;MBOD;Bodelsberg;RV;10.411092;47.678113
8001047;TBOD;Bodelshausen;nur DPN;8.990601;48.383369
8001048;HBBU;Bodenburg;nur DPN;10.00133;52.031121
8001050;HBOF;Bodenfelde;RV;9.561667;51.637209
8000359;FBOD;Bodenheim;RV;8.312491;49.929585
8001051;NBMA;Bodenmais;nur DPN;13.101078;49.070419
8011219;UBOD;Bodenrode;RV;10.20855;51.393528
8001054;NBOE;Bodenwöhr Nord;RV;12.325948;49.278381
8001056;RBGH;Bödigheim;RV;9.317207;49.475929
8001069;NBO;Bogen;RV;12.686141;48.910594
8011222;LBWE;Böhlen Werke;RV;12.384024;51.184702
8013471;LBO;Böhlen(Leipzig);RV;12.381991;51.203037
8001057;RBOE;Böhl-Iggelheim;RV;8.303602;49.379831
8001058;NBHF;Böhmhof;nur DPN;13.11088;49.052101
8001071;HBOM;Bohmte;RV;8.307525;52.361632
8001059;RBER;Böhringen-Rickelshausen;RV;8.926651;47.748732
8001072;KBOI;Boisheim;RV;6.274591;51.274323
8011230;WBZ;Boizenburg(Elbe);RV;10.754481;53.378069
8007067;ABHT;Bokholt;nur DPN;9.716843;53.786107
8011225;WBOE;Bölzke;nur DPN;12.269615;53.107382
8001080;TBD;Bondorf(b Herrenberg);RV;8.827662;48.523552
8001061;EBEO;Bönen;RV;7.757296;51.598015
8070195;;Bonn Bertha-von-Suttner-Platz;nur DPN;7.102645;50.737433
8070741;KBBS;Bonn Brühler Str.;nur DPN;7.068908;50.740317
8070738;;Bonn Bundesrechnungshof/Auswärtiges Amt;nur DPN;7.111598;50.72563
8070743;;Bonn Gronau Ollenhauerstraße;nur DPN;7.126906;50.711084
8070742;;Bonn Gronau Olof-Palme-Allee;nur DPN;7.130971;50.706857
8000044;KB;Bonn Hbf;FV;7.097136;50.732008
8098044;KB  T;Bonn Hbf (tief);nur DPN;7.098023;50.732157
8001081;KBHH;Bonn Helmholtzstraße;RV;7.052615;50.721844
8070026;KB  B;Bonn Heussallee/Museumsmeile;nur DPN;7.120601;50.716732
8070757;;Bonn Hochkreuz/Deutsches Museum Bonn;nur DPN;7.141442;50.69683
8070196;;Bonn Juridicum;nur DPN;7.108697;50.72974
8070075;KB  A;Bonn Konrad-Adenauer-Platz;nur DPN;7.117656;50.739305
8070758;;Bonn Max-Löbner-Str./Friesdorf;nur DPN;7.137486;50.700852
8070739;;Bonn Museum Koenig;nur DPN;7.114502;50.72179
8070759;;Bonn Robert-Schuman-Platz;nur DPN;7.137687;50.706497
